date,code,open,high,low,close,volume,amount,adjustflag
2018-02-27,sz.000001,12.1004868800,12.1579259000,11.6696942300,11.7558527600,128586906,1590018492.1400,2
2018-02-28,sz.000001,11.5835357000,11.6696942300,11.4207918100,11.5356698500,121414559,1463313702.7500,2
2018-03-01,sz.000001,11.4112186400,11.6314015500,11.3920723000,11.5260966800,88695718,1069354491.0300,2
2018-03-02,sz.000001,11.4112186400,11.5260966800,11.3442064500,11.4399381500,66312416,791736473.2700,2
2018-03-05,sz.000001,11.4207918100,11.5643893600,11.2963406000,11.3537796200,75418313,897244265.0500,2
2018-03-06,sz.000001,11.4399381500,11.5931088700,11.2676210900,11.5835357000,115016249,1373438382.6600,2
2018-03-07,sz.000001,11.6314015500,11.8132917800,11.5260966800,11.5356698500,142757032,1744085270.0400,2
2018-03-08,sz.000001,11.5356698500,11.6314015500,11.4399381500,11.5931088700,68975503,832153697.1400,2
2018-03-09,sz.000001,11.6314015500,11.6792674000,11.4686576600,11.5739625300,94387697,1139043574.6300,2
2018-03-12,sz.000001,11.6314015500,11.6505478900,11.4399381500,11.5165235100,126870132,1526643478.9200,2
2018-03-13,sz.000001,11.5260966800,11.6984137400,11.4878040000,11.5069503400,108226732,1309543466.5600,2
2018-03-14,sz.000001,11.4686576600,11.4878040000,11.3250601100,11.4112186400,63559413,757090756.4300,2
2018-03-15,sz.000001,11.2867674300,11.3442064500,11.1623162200,11.2101820700,115569473,1356878634.1700,2
2018-03-16,sz.000001,11.2197552400,11.3442064500,11.1431698800,11.1431698800,96298338,1130784170.8700,2
2018-03-19,sz.000001,11.1623162200,11.3346332800,11.1144503700,11.3250601100,80853872,947664744.3700,2
2018-03-20,sz.000001,11.2389015800,11.3729259600,11.2197552400,11.3154869400,77615002,916858475.8600,2
2018-03-21,sz.000001,11.4399381500,11.6026820400,11.3442064500,11.3920723000,144510951,1736437401.2100,2
2018-03-22,sz.000001,11.3920723000,11.4590844900,11.1240235400,11.1623162200,98427842,1155741055.8700,2
2018-03-23,sz.000001,10.7698162500,10.8655479500,10.4539016400,10.8559747800,182569075,2037734400.0900,2
2018-03-26,sz.000001,10.6740845500,10.7219504000,10.3964626200,10.4634748100,138359851,1519435011.0900,2
2018-03-27,sz.000001,10.6262187000,10.6932308900,10.3964626200,10.4730479800,110393361,1213989931.1800,2
2018-03-28,sz.000001,10.3868894500,10.6645113800,10.3294504300,10.4251821300,109902339,1201023442.2100,2
2018-03-29,sz.000001,10.4539016400,10.6932308900,10.0996943500,10.5783528500,133060238,1445281829.8600,2
2018-03-30,sz.000001,10.5687796800,10.5783528500,10.4156089600,10.4347553000,75217368,823438180.7300,2
2018-04-02,sz.000001,10.4060357900,10.5209138300,10.2432919000,10.2528650700,110931643,1200911980.3800,2
2018-04-03,sz.000001,10.1475602000,10.2145723900,10.0614016700,10.1092675200,89074565,942237800.6900,2
2018-04-04,sz.000001,10.2241455600,10.5400601700,10.1475602000,10.4060357900,160248873,1737258898.2800,2
2018-04-09,sz.000001,10.3390236000,10.6262187000,10.2720114100,10.5496333400,107479576,1180084371.5900,2
2018-04-10,sz.000001,10.5496333400,10.9708528200,10.5017674900,10.9325601400,139095079,1562265089.7400,2
2018-04-11,sz.000001,10.9038406300,11.4112186400,10.8942674600,11.3250601100,209597045,2458982163.4400,2
2018-04-12,sz.000001,11.2963406000,11.3250601100,10.9325601400,11.0282918400,117312818,1364675848.4600,2
2018-04-13,sz.000001,11.1431698800,11.2867674300,10.9612796500,11.0761576900,130025597,1516155527.1700,2
2018-04-16,sz.000001,10.9804259900,10.9804259900,10.5592065100,10.6262187000,142707281,1593706086.4000,2
2018-04-17,sz.000001,10.6453650400,10.9612796500,10.6357918700,10.7315235700,130189172,1468159349.6600,2
2018-04-18,sz.000001,10.9612796500,11.1144503700,10.7985357600,11.0091455000,147584533,1692722923.5000,2
2018-04-19,sz.000001,11.0282918400,11.1910357300,10.9325601400,10.9804259900,84913183,979593564.6000,2
2018-04-20,sz.000001,11.0187186700,11.0857308600,10.7219504000,10.8655479500,95869066,1090801311.4200,2
2018-04-23,sz.000001,10.8176821000,11.1144503700,10.7793894200,11.0761576900,107028935,1228544006.3200,2
2018-04-24,sz.000001,11.1335967100,11.4303649800,11.0857308600,11.3537796200,146109880,1725152198.0900,2
2018-04-25,sz.000001,11.2580479200,11.3059137700,11.1335967100,11.1814625600,73028648,854713248.8800,2
2018-04-26,sz.000001,11.1623162200,11.1910357300,10.8272552700,10.9325601400,87423591,1002483154.1200,2
2018-04-27,sz.000001,10.9995723300,11.0187186700,10.1762797100,10.3868894500,270979568,2958464277.8600,2
2018-05-02,sz.000001,10.5017674900,10.5592065100,10.3390236000,10.4156089600,119052318,1295804420.8600,2
2018-05-03,sz.000001,10.3964626200,10.4156089600,10.1188406900,10.2911577500,128135557,1372765845.8300,2
2018-05-04,sz.000001,10.2720114100,10.3677431100,10.2049992200,10.2241455600,71050952,761302468.6700,2
2018-05-07,sz.000001,10.2432919000,10.3677431100,10.1858528800,10.3485967700,97430967,1046743101.9200,2
2018-05-08,sz.000001,10.3677431100,10.6740845500,10.3390236000,10.5400601700,137330568,1511546681.1600,2
2018-05-09,sz.000001,10.5113406600,10.5592065100,10.4156089600,10.5017674900,62765613,687036874.4400,2
2018-05-10,sz.000001,10.5592065100,10.6166455300,10.4443284700,10.5400601700,55273588,607349997.2300,2
2018-05-11,sz.000001,10.5687796800,10.6549382100,10.4921943200,10.5400601700,77236966,853271166.6400,2
2018-05-14,sz.000001,10.6166455300,10.7506699100,10.5592065100,10.7028040600,103929716,1158064201.0700,2
2018-05-15,sz.000001,10.7028040600,10.7123772300,10.5496333400,10.6453650400,66926144,742590447.6500,2
2018-05-16,sz.000001,10.5974991900,10.5974991900,10.4251821300,10.4347553000,71436208,782694669.6900,2
2018-05-17,sz.000001,10.4443284700,10.4730479800,10.3198772600,10.3581699400,58649438,635675440.9800,2
2018-05-18,sz.000001,10.3485967700,10.5017674900,10.3007309200,10.4921943200,57838477,628250184.9200,2
2018-05-21,sz.000001,10.5974991900,10.6357918700,10.4634748100,10.4826211500,76353357,838750577.6500,2
2018-05-22,sz.000001,10.4826211500,10.5113406600,10.3294504300,10.3964626200,58987185,639815249.4400,2
2018-05-23,sz.000001,10.3581699400,10.3581699400,10.1667065400,10.1954260500,99101629,1058587812.3200,2
2018-05-24,sz.000001,10.2049992200,10.2241455600,10.1284138600,10.1571333700,68815202,730678763.8800,2
2018-05-25,sz.000001,10.1571333700,10.2145723900,10.0996943500,10.1379870300,59333567,629735450.6000,2
2018-05-28,sz.000001,10.1284138600,10.2049992200,10.0614016700,10.1379870300,56940092,602590746.5700,2
2018-05-29,sz.000001,10.1284138600,10.1762797100,9.9082309500,9.9369504600,88949497,930386966.6300,2
2018-05-30,sz.000001,9.8507919300,9.8507919300,9.6210358500,9.6497553600,112444704,1139918753.1600,2
2018-05-31,sz.000001,9.6784748700,9.7550602300,9.5923163400,9.7454870600,98736038,999216332.9600,2
2018-06-01,sz.000001,9.7167675500,9.8507919300,9.6401821900,9.7550602300,59721116,608398867.4600,2
2018-06-04,sz.000001,9.7933529100,9.8699382700,9.7167675500,9.8316455900,59303835,608291978.4400,2
2018-06-05,sz.000001,9.8507919300,9.8603651000,9.6784748700,9.8220724200,65654075,670740302.0100,2
2018-06-06,sz.000001,9.8124992500,9.8220724200,9.6689017000,9.7071943800,71274341,724032796.2900,2
2018-06-07,sz.000001,9.7646334000,10.0135358200,9.7454870600,9.9273772900,126263820,1306425478.0900,2
2018-06-08,sz.000001,9.8890846100,9.8890846100,9.6306090200,9.6880480400,109937982,1114968856.5300,2
2018-06-11,sz.000001,9.6306090200,9.6976212100,9.5731700000,9.6114626800,72137498,724687998.6100,2
2018-06-12,sz.000001,9.6018895100,9.6497553600,9.5253041500,9.6306090200,91330072,914001701.4600,2
2018-06-13,sz.000001,9.6114626800,9.6306090200,9.5253041500,9.5253041500,53058431,530483756.7100,2
2018-06-14,sz.000001,9.5253041500,9.7167675500,9.4965846400,9.6401821900,86639201,872487574.2800,2
2018-06-15,sz.000001,9.6497553600,9.8507919300,9.6306090200,9.7359138900,124870788,1273412999.3600,2
2018-06-19,sz.000001,9.6210358500,9.7167675500,9.4008529400,9.4487187900,156587447,1565756559.8700,2
2018-06-20,sz.000001,9.4487187900,9.5253041500,9.3434139200,9.4870114700,76363731,752950700.6600,2
2018-06-21,sz.000001,9.5061578100,9.6114626800,9.4391456200,9.4391456200,84007077,836014838.1400,2
2018-06-22,sz.000001,9.3817066000,9.4487187900,9.3529870900,9.4295724500,65781851,645752909.2600,2
2018-06-25,sz.000001,9.4870114700,9.4965846400,8.9796334600,9.0562188200,119521260,1154559080.5000,2
2018-06-26,sz.000001,8.9892066300,9.0370724800,8.7020115300,8.9604871200,112415694,1042528543.9900,2
2018-06-27,sz.000001,8.9126212700,8.9987798000,8.6445725100,8.7020115300,104514268,958871648.2100,2
2018-06-28,sz.000001,8.5679871500,8.6924383600,8.4914017900,8.5392676400,111076403,996801234.7000,2
2018-06-29,sz.000001,8.6254261700,8.7403042100,8.5775603200,8.7020115300,67529968,611346088.6900,2
2018-07-02,sz.000001,8.6637188500,8.6637188500,8.1850603500,8.2424993700,131552013,1158545868.8100,2
2018-07-03,sz.000001,8.3190847300,8.3286579000,8.0893286500,8.2999383900,127483857,1096657033.3200,2
2018-07-04,sz.000001,8.2616457100,8.3765237500,8.2424993700,8.2424993700,71115337,617278559.9600,2
2018-07-05,sz.000001,8.2520725400,8.3573774100,8.1850603500,8.2329262000,83576877,722169579.0000,2
2018-07-06,sz.000001,8.2424993700,8.4052432600,8.0893286500,8.2903652200,98828269,852071526.9800,2
2018-07-09,sz.000001,8.3190847300,8.6445725100,8.3095115600,8.6445725100,140995460,1255007609.9900,2
2018-07-10,sz.000001,8.6349993400,8.6349993400,8.5105481300,8.5967066600,89686202,803038965.2500,2
2018-07-11,sz.000001,8.3860969200,8.4531091100,8.3095115600,8.4052432600,85129670,744765824.8900,2
2018-07-12,sz.000001,8.3663294000,8.7262761300,8.3468728200,8.6387215200,114049231,1008658828.6700,2
2018-07-13,sz.000001,8.6776346800,8.6970912600,8.5803517800,8.6387215200,60337821,535401175.4500,2
2018-07-16,sz.000001,8.6095366500,8.6581781000,8.4538840100,8.4927971700,68984558,603427713.2100,2
2018-07-17,sz.000001,8.5025254600,8.5122537500,8.4246991400,8.4830688800,37535633,326396994.9500,2
2018-07-18,sz.000001,8.5122537500,8.6095366500,8.4538840100,8.4636123000,52515277,460697377.1200,2
2018-07-19,sz.000001,8.5122537500,8.5706234900,8.4538840100,8.4927971700,46137239,403674308.2300,2
2018-07-20,sz.000001,8.4927971700,8.9500268000,8.3760576900,8.8624721900,175427740,1576843937.1000,2
2018-07-23,sz.000001,8.7943741600,9.1932340500,8.7554610000,9.1640491800,178168826,1646028021.0400,2
2018-07-24,sz.000001,9.1348643100,9.3294301100,9.0764945700,9.1445926000,142589416,1348746826.8300,2
2018-07-25,sz.000001,9.1835057600,9.2126906300,9.0764945700,9.1251360200,61412281,575752176.9500,2
2018-07-26,sz.000001,9.1445926000,9.2224189200,8.9597550900,8.9986682500,83335815,778429753.7900,2
2018-07-27,sz.000001,9.0473097000,9.1056794400,8.9305702200,8.9986682500,51512603,477527419.4600,2
2018-07-30,sz.000001,9.0667662800,9.2321472100,9.0083965400,9.1348643100,70638597,661767547.5500,2
2018-07-31,sz.000001,9.1154077300,9.2321472100,8.9986682500,9.1640491800,72015080,674484650.6600,2
2018-08-01,sz.000001,9.1640491800,9.2418755000,8.8624721900,8.9013853500,81408168,759282229.6500,2
2018-08-02,sz.000001,8.8819287700,8.9013853500,8.6387215200,8.6970912600,93140128,839272254.3600,2
2018-08-03,sz.000001,8.6873629700,8.8527439000,8.6679063900,8.6679063900,47654662,428641526.2000,2
2018-08-06,sz.000001,8.6970912600,8.8624721900,8.6484498100,8.6970912600,55401008,497906686.2700,2
2018-08-07,sz.000001,8.7165478400,8.9208419300,8.6387215200,8.9208419300,69042319,624359656.3600,2
2018-08-08,sz.000001,8.9111136400,8.9111136400,8.7943741600,8.8041024500,57895316,527526989.8300,2
2018-08-09,sz.000001,8.7943741600,9.0959511500,8.7749175800,9.0375814100,80678377,746469808.0900,2
2018-08-10,sz.000001,9.0473097000,9.0667662800,8.9111136400,8.9792116700,42416836,391366341.5700,2
2018-08-13,sz.000001,8.8722004800,8.9111136400,8.6581781000,8.8041024500,81849112,736947790.4900,2
2018-08-14,sz.000001,8.7846458700,8.7943741600,8.6970912600,8.7554610000,43024036,386334617.9500,2
2018-08-15,sz.000001,8.7749175800,8.7749175800,8.5122537500,8.5511669100,67044285,594759517.1400,2
2018-08-16,sz.000001,8.4927971700,8.6484498100,8.4052425600,8.5414386200,63827255,559523123.0200,2
2018-08-17,sz.000001,8.6387215200,8.6970912600,8.5414386200,8.5706234900,64947656,576683267.1100,2
2018-08-20,sz.000001,8.6581781000,8.7749175800,8.6289932300,8.7554610000,68132206,609934725.5900,2
2018-08-21,sz.000001,8.7749175800,9.0083965400,8.7651892900,8.9792116700,126447447,1163292795.2400,2
2018-08-22,sz.000001,8.9889399600,9.0862228600,8.8819287700,9.0375814100,98243398,909598743.2700,2
2018-08-23,sz.000001,9.0473097000,9.1640491800,8.9792116700,9.1056794400,72907462,680941392.2400,2
2018-08-24,sz.000001,9.0570379900,10.0006821200,9.0375814100,9.7574748700,304040832,2995071976.8100,2
2018-08-27,sz.000001,9.7477465800,10.1466064700,9.6991051300,10.1466064700,221842422,2251527721.3500,2
2018-08-28,sz.000001,10.0590518600,10.1466064700,9.9617689600,10.0104104100,128977724,1331917860.9500,2
2018-08-29,sz.000001,9.9714972500,10.0493235700,9.8742143500,9.9909538300,90188349,923581546.4600,2
2018-08-30,sz.000001,9.9909538300,10.0687801500,9.8061163200,9.8450294800,99491773,1013877514.2600,2
2018-08-31,sz.000001,9.8547577700,10.0395952800,9.8255729000,9.8547577700,131086524,1337898869.5700,2
2018-09-03,sz.000001,9.8158446100,10.0201387000,9.8158446100,9.9131275100,71169567,725303291.7300,2
2018-09-04,sz.000001,9.9228558000,10.2633459500,9.7963880300,10.1466064700,129634208,1339756563.5100,2
2018-09-05,sz.000001,10.0201387000,10.0493235700,9.7769314500,9.7769314500,117945317,1202345697.9700,2
2018-09-06,sz.000001,9.7769314500,9.8644860600,9.6796485500,9.6991051300,71177755,713975749.0200,2
2018-09-07,sz.000001,9.7672031600,9.9033992200,9.6601919700,9.7380182900,80903534,815151722.9900,2
2018-09-10,sz.000001,9.7380182900,9.7963880300,9.5726373600,9.6115505200,63698929,631174169.9300,2
2018-09-11,sz.000001,9.6310071000,9.7574748700,9.5434524900,9.6407353900,71296751,707337570.1400,2
2018-09-12,sz.000001,9.6018222300,9.6991051300,9.5531807800,9.6115505200,56482916,558399563.2100,2
2018-09-13,sz.000001,9.8158446100,9.8255729000,9.5726373600,9.6893768400,99972561,993389970.3500,2
2018-09-14,sz.000001,9.7088334200,9.7088334200,9.5434524900,9.5726373600,61975019,611422480.2100,2
2018-09-17,sz.000001,9.5337242000,9.5337242000,9.4169847200,9.4267130100,51708233,502609643.6300,2
2018-09-18,sz.000001,9.4656261700,9.8450294800,9.4364413000,9.8061163200,112680742,1120867543.0200,2
2018-09-19,sz.000001,9.7574748700,10.0590518600,9.7574748700,9.9617689600,123154877,1257191505.9600,2
2018-09-20,sz.000001,9.9909538300,10.0785084400,9.9131275100,9.9520406700,62034836,636742814.2300,2
2018-09-21,sz.000001,9.9812255400,10.4092703000,9.9033992200,10.3800854300,162451841,1707850487.8000,2
2018-09-25,sz.000001,10.2341610800,10.3898137200,10.1952479200,10.2633459500,97701470,1030715785.1600,2
2018-09-26,sz.000001,10.3217156900,10.6232926800,10.2341610800,10.4189985900,149051343,1600626208.7600,2
2018-09-27,sz.000001,10.3606288500,10.5454663600,10.2828025300,10.4481834600,88036333,942200398.6200,2
2018-09-28,sz.000001,10.4870966200,10.9637828300,10.4870966200,10.7497604500,211024267,2331358288.9600,2
2018-10-08,sz.000001,10.4092703000,10.4968249100,10.1660630500,10.1660630500,168635852,1793455283.0900,2
2018-10-09,sz.000001,10.1757913400,10.4092703000,10.1076933100,10.2730742400,106408426,1117946550.7100,2
2018-10-10,sz.000001,10.2536176600,10.3703571400,10.0979650200,10.1660630500,99520008,1045666180.9300,2
2018-10-11,sz.000001,9.7769314500,9.8839426400,9.4364413000,9.5920939400,199514383,1994186611.8000,2
2018-10-12,sz.000001,9.6991051300,10.0590518600,9.6018222300,10.0201387000,151681028,1532651400.2300,2
2018-10-15,sz.000001,10.1076933100,10.1855196300,9.8158446100,9.8353011900,140268530,1443043059.2700,2
2018-10-16,sz.000001,9.8644860600,10.2536176600,9.8450294800,10.0882367300,139692105,1450020371.4500,2
2018-10-17,sz.000001,10.2147045000,10.2633459500,9.8644860600,10.0493235700,135088983,1400306336.2200,2
2018-10-18,sz.000001,10.0104104100,10.0104104100,9.7866597400,9.8158446100,100115605,1015654821.7200,2
2018-10-19,sz.000001,9.6796485500,10.4870966200,9.6504636800,10.4676400400,208366732,2173571254.6200,2
2018-10-22,sz.000001,10.5162814900,11.1486203400,10.4870966200,10.8470433500,264554312,2932714470.7000,2
2018-10-23,sz.000001,10.8956848000,10.9151413800,10.4384551700,10.5454663600,160254592,1759265958.6500,2
2018-10-24,sz.000001,10.6038361000,11.0221525700,10.5065532000,10.7400321600,182942464,2026171911.6200,2
2018-10-25,sz.000001,10.5065532000,10.9832394100,10.4189985900,10.9832394100,168501136,1855823739.1500,2
2018-10-26,sz.000001,10.9832394100,11.0026959900,10.6622058400,10.8762282200,129997510,1448843512.3000,2
2018-10-29,sz.000001,10.8956848000,10.9345979600,10.3314439800,10.4579117500,159162878,1725932497.6100,2
2018-10-30,sz.000001,10.4870966200,10.7789453200,10.4384551700,10.6038361000,150182786,1641371787.2000,2
2018-10-31,sz.000001,10.6524775500,10.6913907100,10.4579117500,10.6135643900,115268379,1252156775.9800,2
2018-11-01,sz.000001,10.6913907100,10.7497604500,10.4676400400,10.5357380700,154277632,1679443449.7100,2
2018-11-02,sz.000001,10.7400321600,10.8567716400,10.5357380700,10.7886736100,221292287,2439179135.9800,2
2018-11-05,sz.000001,10.6524775500,10.7400321600,10.5260097800,10.6232926800,129192417,1409457171.3000,2
2018-11-06,sz.000001,10.5746512300,10.6330209700,10.4384551700,10.5454663600,73572574,795322638.2600,2
2018-11-07,sz.000001,10.5357380700,10.6524775500,10.4579117500,10.5162814900,78559741,851487053.8700,2
2018-11-08,sz.000001,10.5843795200,10.6719341300,10.5260097800,10.5941078100,79397600,864744243.0400,2
2018-11-09,sz.000001,10.4189985900,10.4384551700,10.1174216000,10.2633459500,162926917,1716198382.7500,2
2018-11-12,sz.000001,10.1757913400,10.2925308200,10.0979650200,10.2730742400,92033388,965756504.3500,2
2018-11-13,sz.000001,10.1271498900,10.3606288500,10.0979650200,10.2536176600,107249762,1126736143.2700,2
2018-11-14,sz.000001,10.2438893700,10.2633459500,10.1368781800,10.1563347600,77423985,810357748.1600,2
2018-11-15,sz.000001,10.1563347600,10.3509005600,10.1368781800,10.3314439800,90146198,949991801.2000,2
2018-11-16,sz.000001,10.3217156900,10.4287268800,10.2049762100,10.2828025300,105959259,1123173219.4300,2
2018-11-19,sz.000001,10.2828025300,10.5843795200,10.2828025300,10.5551946500,136088709,1466899416.6200,2
2018-11-20,sz.000001,10.4579117500,10.5065532000,10.2341610800,10.2828025300,103387753,1099654683.0200,2
2018-11-21,sz.000001,10.2147045000,10.3800854300,10.1952479200,10.3217156900,66615733,705638355.2200,2
2018-11-22,sz.000001,10.3800854300,10.3800854300,10.1952479200,10.2633459500,50026785,527103281.1900,2
2018-11-23,sz.000001,10.2438893700,10.2925308200,10.0298669900,10.0395952800,70035815,730667665.3700,2
2018-11-26,sz.000001,10.0590518600,10.1757913400,10.0201387000,10.0590518600,51656911,535963342.8600,2
2018-11-27,sz.000001,10.0687801500,10.1076933100,9.8839426400,9.9033992200,73344838,752824120.3000,2
2018-11-28,sz.000001,9.8936709300,10.0298669900,9.8839426400,10.0006821200,53775145,550820246.7000,2
2018-11-29,sz.000001,10.0687801500,10.1076933100,9.9131275100,9.9228558000,48528405,499068827.0200,2
2018-11-30,sz.000001,9.9423123800,10.0785084400,9.8936709300,10.0785084400,59471532,610571532.6100,2
2018-12-03,sz.000001,10.3022591100,10.3703571400,10.1855196300,10.3022591100,106409717,1126374829.7900,2
2018-12-04,sz.000001,10.2828025300,10.3314439800,10.2438893700,10.3022591100,53481305,565743744.8800,2
2018-12-05,sz.000001,10.2049762100,10.2244327900,10.1174216000,10.1660630500,58154527,608133290.2800,2
2018-12-06,sz.000001,10.0785084400,10.0882367300,9.9520406700,9.9714972500,57886648,594649682.9900,2
2018-12-07,sz.000001,10.0201387000,10.1076933100,9.9909538300,10.0006821200,34021615,351101370.3500,2
2018-12-10,sz.000001,9.9423123800,9.9909538300,9.8547577700,9.8936709300,49481887,504040653.9700,2
2018-12-11,sz.000001,9.9325840900,9.9812255400,9.8936709300,9.9520406700,29908962,305389210.4600,2
2018-12-12,sz.000001,10.0201387000,10.0395952800,9.9228558000,9.9617689600,36637903,375402863.9200,2
2018-12-13,sz.000001,9.9714972500,10.1952479200,9.9228558000,10.1076933100,79084521,819920689.1700,2
2018-12-14,sz.000001,10.0590518600,10.0687801500,9.8839426400,9.8936709300,52667513,539263012.1400,2
2018-12-17,sz.000001,9.8839426400,10.0493235700,9.8255729000,10.0104104100,57127487,584679512.2100,2
2018-12-18,sz.000001,9.9228558000,10.0395952800,9.8255729000,9.8450294800,53774430,547157562.7800,2
2018-12-19,sz.000001,9.8644860600,9.9033992200,9.6310071000,9.6699202600,59800701,600090171.1800,2
2018-12-20,sz.000001,9.6504636800,9.6991051300,9.3683432700,9.4461695900,99028479,964202861.1200,2
2018-12-21,sz.000001,9.4169847200,9.4364413000,9.0764945700,9.1932340500,100061676,944460332.3500,2
2018-12-24,sz.000001,9.1445926000,9.1932340500,9.0570379900,9.1640491800,50911767,477186904.7500,2
2018-12-25,sz.000001,9.0375814100,9.1737774700,8.9597550900,9.0862228600,58661545,545235607.8500,2
2018-12-26,sz.000001,9.0959511500,9.1640491800,9.0181248300,9.0473097000,42114060,393215140.9700,2
2018-12-27,sz.000001,9.1932340500,9.2321472100,9.0278531200,9.0278531200,62459327,586343755.0300,2
2018-12-28,sz.000001,9.0570379900,9.2029623400,9.0570379900,9.1251360200,57660400,541571004.8000,2
2019-01-02,sz.000001,9.1348643100,9.1640491800,8.9111136400,8.9402985100,53938632,498695109.6600,2
2019-01-03,sz.000001,8.9305702200,9.0764945700,8.9013853500,9.0278531200,41553795,384457707.8800,2
2019-01-04,sz.000001,8.9889399600,9.5531807800,8.9694833800,9.4850827500,148115906,1422149888.1600,2
2019-01-07,sz.000001,9.5726373600,9.5823656500,9.3683432700,9.4753544600,86568766,841166430.7000,2
2019-01-08,sz.000001,9.4656261700,9.4753544600,9.3586149800,9.3975281400,40238811,389247795.7300,2
2019-01-09,sz.000001,9.4753544600,9.8061163200,9.4364413000,9.6699202600,123348636,1229465116.6900,2
2019-01-10,sz.000001,9.6018222300,9.9228558000,9.5920939400,9.8255729000,107181766,1079711035.8000,2
2019-01-11,sz.000001,9.8353011900,9.9423123800,9.7769314500,9.9228558000,69636455,708001802.1700,2
2019-01-14,sz.000001,9.9423123800,9.9714972500,9.7963880300,9.8353011900,50044359,507862882.1800,2
2019-01-15,sz.000001,9.8353011900,10.0006821200,9.8158446100,9.9617689600,54216055,553027309.5800,2
2019-01-16,sz.000001,9.9617689600,10.2147045000,9.9520406700,10.1952479200,97769937,1017495116.1100,2
2019-01-17,sz.000001,10.2536176600,10.2828025300,9.8936709300,9.9714972500,88281192,910212066.3100,2
2019-01-18,sz.000001,10.0590518600,10.2049762100,10.0006821200,10.1466064700,73879326,769973637.9500,2
2019-01-21,sz.000001,10.0590518600,10.1855196300,10.0395952800,10.0590518600,65935576,684465646.2400,2
2019-01-22,sz.000001,10.0590518600,10.1563347600,9.9812255400,10.0006821200,42441357,438991450.3500,2
2019-01-23,sz.000001,10.0104104100,10.1855196300,10.0104104100,10.0687801500,53787663,559384396.2800,2
2019-01-24,sz.000001,10.1174216000,10.2633459500,10.0882367300,10.2341610800,67924088,711495718.1500,2
2019-01-25,sz.000001,10.2730742400,10.7400321600,10.2633459500,10.7011190000,210836185,2299718224.8600,2
2019-01-28,sz.000001,10.7400321600,10.8373150600,10.5843795200,10.6427492600,103590980,1141853833.8300,2
2019-01-29,sz.000001,10.6622058400,10.7692170300,10.4773683300,10.7011190000,82663110,904847854.0700,2
2019-01-30,sz.000001,10.6524775500,10.8762282200,10.5649229400,10.6524775500,71200101,785204571.5500,2
2019-01-31,sz.000001,10.6816624200,10.8956848000,10.6427492600,10.7984019000,83162275,922602874.5900,2
2019-02-01,sz.000001,10.8956848000,10.9443262500,10.6622058400,10.8956848000,101427007,1127216186.1600,2
2019-02-11,sz.000001,10.7789453200,10.9054130900,10.6719341300,10.9054130900,80193663,889951528.7600,2
2019-02-12,sz.000001,10.8956848000,11.0026959900,10.7303038700,10.8859565100,95993690,1071873084.8400,2
2019-02-13,sz.000001,10.8859565100,11.0999788900,10.8178584800,11.0707940200,113736574,1280182096.9400,2
2019-02-14,sz.000001,10.9929677000,11.0221525700,10.8859565100,10.9443262500,86918519,977818097.6200,2
2019-02-15,sz.000001,10.9248696700,10.9248696700,10.6038361000,10.6524775500,110012746,1213914428.9000,2
2019-02-18,sz.000001,10.7497604500,11.0513374400,10.7400321600,11.0513374400,125552221,1408279680.0900,2
2019-02-19,sz.000001,11.0513374400,11.3042729800,10.9345979600,10.9637828300,127088204,1445281382.9000,2
2019-02-20,sz.000001,11.0221525700,11.2167183700,10.9443262500,11.0999788900,83262987,949430819.5100,2
2019-02-21,sz.000001,11.0707940200,11.2361749500,10.9735111200,11.0513374400,75424648,860591070.9000,2
2019-02-22,sz.000001,11.0416091500,11.2556315300,10.8470433500,11.2264466600,118404779,1343020336.0900,2
2019-02-25,sz.000001,11.3820993000,12.2965585600,11.2556315300,12.2090039500,282493504,3415946860.2000,2
2019-02-26,sz.000001,12.2090039500,12.2284605300,11.8198723500,11.8685138000,201754493,2485673356.7700,2
2019-02-27,sz.000001,11.9074269600,12.3160151400,11.8198723500,12.0630796000,197901388,2454404411.8500,2
2019-02-28,sz.000001,12.1019927600,12.2673736900,11.9366118300,12.0241664400,111309980,1383110810.7400,2
2019-03-01,sz.000001,12.1409059200,12.4327546200,11.8685138000,12.4132980400,171267916,2137669556.8100,2
2019-03-04,sz.000001,12.3549283000,13.0164520200,12.2771019800,12.6370487100,245683039,3195011702.8700,2
2019-03-05,sz.000001,12.5592223900,12.9288974100,12.4911243600,12.7051467400,140842222,1838251656.5100,2
2019-03-06,sz.000001,12.7051467400,12.7927013500,12.4911243600,12.7246033200,124576020,1614670974.6900,2
2019-03-07,sz.000001,12.7051467400,12.7051467400,12.2090039500,12.3938414600,178205731,2274151007.3200,2
2019-03-08,sz.000001,12.1506342100,12.3549283000,11.9171552500,11.9657967000,177816210,2214572416.7500,2
2019-03-11,sz.000001,11.9657967000,12.1506342100,11.7225894500,11.9852532800,115765077,1416000379.7100,2
2019-03-12,sz.000001,12.1506342100,12.2965585600,11.9074269600,12.0241664400,141179492,1757797250.7100,2
2019-03-13,sz.000001,12.0047098600,12.2090039500,11.8004157700,12.0338947300,126942716,1568387543.6800,2
2019-03-14,sz.000001,11.9949815700,12.2771019800,11.9366118300,12.0922644700,105746790,1316372926.2000,2
2019-03-15,sz.000001,12.0047098600,12.3354717200,12.0047098600,12.1603625000,104540603,1311323009.3400,2
